# tag pbvalue tag_id
PRKA 2.876000 7600
PRLB 3.126000 7601
PRLD 4.346000 7602
PRO 53.870000 7606
PROS 0.929000 7608
PROV 0.998800 7610
PRPB 1.438000 7612
PRPC 1.496000 7613
PRPH 1.600000 7614
PRPL 12.470000 7615
PRPO 5.548000 7616
PRQR 6.805000 7617
PRSR 39.250000 7620
PRSR.L 39.250000 7621
PRTA 5.730000 7622
PRTC.L 2.387000 7623
PRTG 3.208000 7624
PRTS 9.272000 7627
PRTY 13.680000 7628
PRU.L 0.723900 7629
PRU 0.723900 7630
PRVB 3.681000 7634
PRYMY 2.966000 7637
PSA 10.190000 7638
PSAC 1.603000 7639
PSB 5.278000 7642
PSBQ 1.065000 7643
PSEC 0.901400 7645
PSFE 3.145000 7646
PSHG 0.244900 7650
PSMMY 2.955000 7653
PSMT 3.095000 7654
PSN 2.282000 7655
PSN.L 2.282000 7656
PSNL 2.805000 7657
PSO 1.595000 7658
PSTG 7.211000 7666
PSTH 1.515000 7667
PSTI 1.705000 7668
PSTV 5.214000 7669
PSTX 2.377000 7670
PSX 2.056000 7671
PSXP 3.616000 7672
PTC 9.421000 7675
PTCT 9.430000 7676
PTE 3.073000 7677
PTEN 0.842900 7679
PTGX 5.970000 7680
PTIC 1.314000 7681
PTK 1.286000 7682
PTMN 0.808100 7683
PTN 2.012000 7684
PTNR 1.637000 7685
PTOC 1.341000 7686
PTON 16.850000 7687
PTR 0.395900 7688
PTRS 1.040000 7690
PTSI 2.043000 7691
PTVCA 0.898000 7692
PTVCB 0.898800 7693
PTVE 2.647000 7694
PUBGY 1.867000 7699
PUBM 8.394000 7700
PUK 2.685000 7703
PULM 0.944400 7704
PUMP 1.205000 7706
PUMSY 7.362000 7707
PUODY 1.353000 7708
PURE 9.999000 7710
PUYI 6.193000 7714
PVAC 1.946000 7716
PVBC 1.328000 7717
PVH 1.757000 7719
PW 13.370000 7720
PWFL 2.362000 7722
PWOD 1.104000 7723
PWR 3.048000 7724
PXD 2.043000 7726
PXLW 3.765000 7728
PXS.L 1.021000 7729
PXS 1.021000 7730
PYPD 2.616000 7732
PYPL 15.680000 7733
PYR 16.220000 7735
PZG 0.835000 7739
PZN 26.220000 7740
QADA 10.950000 7742
QADB 6.961000 7743
QBIEY 1.476000 7744
QCOM 20.310000 7748
QCRH 1.238000 7749
QD 0.297400 7750
QDEL 3.470000 7751
QELL 1.419000 7763
QFIN 3.108000 7766
QFTA 1.251000 7767
QGEN 3.938000 7768
QH 2.615000 7769
QIWI 1.644000 7771
QLGN 3.322000 7773
QLI 6.562000 7774
QLYS 9.588000 7776
QNBC 0.969600 7780
QNST 3.413000 7781
QNTO 1.232000 7782
QRHC 1.212000 7787
QRTEA 1.561000 7788
QRTEA 1.561000 7789
QRVO 4.503000 7790
QS 8.236000 7791
QSR 8.985000 7792
QTNT 55.930000 7793
QTRX 3.914000 7794
QTWO 8.531000 7796
QUAD 1.976000 7798
QUBT 12.170000 7799
QUIK 6.646000 7801
QUMU 3.682000 7803
QUOT 4.121000 7804
QURE 7.006000 7805
R 1.952000 7808
RAAC 1.540000 7812
RACA 1.392000 7814
RACB 1.354000 7815
RACE 22.860000 7816
RAD 1.629000 7817
RADA 4.344000 7818
RAIFY 0.472800 7821
RAMP 3.075000 7824
RAND.AS 0.886700 7825
RAND 0.886700 7826
RANJY 2.890000 7827
RAPT 5.262000 7828
RARE 6.625000 7829
RAVE 5.516000 7832
RAVN 4.646000 7833
RBAC 1.374000 7834
RBB 1.086000 7835
RBBN 1.692000 7836
RBC 2.222000 7837
RBCAA 1.159000 7838
RBCN 0.795600 7839
RBGLY 5.286000 7841
RBKB 0.983500 7844
RBLX 96.850000 7845
RBNC 1.467000 7846
RBSFY 1.535000 7849
RC 1.010000 7852
RCAR 40.990000 7853
RCEL 3.747000 7857
RCHG 10629.570000 7859
RCI 3.250000 7860
RCII 5.569000 7861
RCKT 5.706000 7862
RCKY 2.309000 7863
RCL 2.630000 7864
RCM 21.240000 7866
RCMT 1.857000 7867
RCON 12.910000 7870
RCRUY 8.119000 7872
RCUS 2.658000 7873
RDCM 1.996000 7874
RDEIY 2.524000 7875
RDFN 17.810000 7876
RDHL 24.030000 7877
RDI 1.467000 7878
RDI.L 1.467000 7879
RDIB 6.312000 7880
RDN 1.054000 7882
RDNT 7.601000 7883
RDSMY 3.508000 7890
RDVT 6.066000 7894
RDWR 3.649000 7896
RDY 5.041000 7898
RE.L 1.076000 7899
RE 1.076000 7900
RE.PA 1.076000 7901
RE.B.L 1.076000 7902
REAL 7.722000 7903
REDU 2.730000 7909
REED 13.970000 7913
REEMF 182.960000 7914
REFR 16.030000 7915
REG 1.824000 7916
REGI 1.867000 7917
REGN 4.406000 7918
REI 0.798100 7919
REKR 4.647000 7920
RELI 2.967000 7922
RELL 0.916700 7923
RELX 17.730000 7924
REMYY 6.046000 7925
REPL 3.607000 7933
REPX 3.465000 7934
RES 1.728000 7936
RESN 9.234000 7938
RETA 13.450000 7939
RETO 1.051000 7940
REVG 2.625000 7942
REVH 1.170000 7943
REX 1.508000 7944
REXR 2.353000 7945
REYN 3.844000 7946
REZI 2.156000 7947
REZZF 4.747000 7948
RF.PA 1.389000 7949
RF 1.389000 7950
RFIL 2.369000 7951
RFL 6.851000 7952
RFP 1.167000 7953
RGA 0.710300 7955
RGCO 1.963000 7957
RGEN 6.402000 7958
RGLD 3.356000 7960
RGLS 2.847000 7961
RGLXY 2.003000 7962
RGNX 2.702000 7963
RGP.L 1.559000 7964
RGP 1.559000 7965
RGR 4.754000 7966
RGS 6.680000 7967
RH 30.250000 7968
RHHBY 7.136000 7970
RHI 8.375000 7971
RIBT 1.995000 7978
RICE 2.369000 7980
RICK 4.068000 7981
RICOY 0.945400 7982
RIG 0.211200 7985
RIGL 8.193000 7987
RIII.L 8.289000 7988
RILY 2.706000 7989
RIO 2.986000 7990
RIO.L 2.986000 7991
RIOT 6.147000 7992
RIVE 0.987000 7996
RJF 2.385000 7997
RKAGY 0.896200 7998
RKDA 1.352000 7999
RKT.L 66.830000 8002
RKT 66.830000 8003
RKTA 1.351000 8004
RKUNY 2.195000 8005
RL 3.531000 8006
RLAY 4.100000 8007
RLGT 2.548000 8009
RLGY 1.135000 8010
RLI 4.116000 8011
RLJ 1.140000 8012
RLMD 6.693000 8013
RLX 79.590000 8014
RM.L 1.757000 8015
RM 1.757000 8016
RMAX 2.095000 8018
RMBI 0.989100 8019
RMBL 73.680000 8020
RMBS 2.425000 8021
RMCF 2.293000 8022
RMD 11.060000 8023
RMED 1.089000 8026
RMGB 1.392000 8028
RMO 3.394000 8033
RMR 4.107000 8034
RMTI 3.116000 8037
RMYHY 4.033000 8039
RNA 3.178000 8040
RNDB 1.204000 8042
RNECY 2.887000 8043
RNG 110.890000 8046
RNGR 1.363000 8047
RNLSY 0.396100 8049
RNLX 13.870000 8050
RNMBY 1.877000 8051
RNR 1.168000 8054
RNST 1.140000 8055
RNWK 3.110000 8058
ROAD 4.353000 8059
ROCC 1.249000 8063
ROCK 3.426000 8064
ROCK.L 3.426000 8065
ROG 3.387000 8068
ROG.SW 3.387000 8069
ROHCY 1.193000 8070
ROK 16.810000 8071
ROKU 19.050000 8072
ROL 16.850000 8073
ROLL.L 3.982000 8074
ROLL 3.982000 8075
ROOT 2.501000 8077
ROP 4.374000 8078
ROST 12.330000 8083
ROSYY 1.812000 8084
ROT 1.363000 8085
RPAY 2.889000 8087
RPM 7.845000 8090
RPRX 4.995000 8091
RPTX 4.492000 8093
RRBI 1.426000 8095
RRC 2.025000 8096
RRGB 5.081000 8098
RRR 19.180000 8099
RRR.L 19.180000 8100
RS 2.007000 8103
RSG 4.028000 8107
RSG.L 4.028000 8108
RSI 28.270000 8110
RSKIA 1.398000 8111
RSNAY 1.739000 8112
RSRV 0.908600 8113
RSSS 11.530000 8114
RSTAY 3.261000 8116
RSVA 2.821000 8117
RTMVY 43.350000 8119
RTOKY 8.415000 8122
RTP 1.408000 8123
RTPY 1.317000 8124
RTPZ 1.386000 8125
RTX 1.868000 8130
RUBY 7.327000 8131
RUN 1.508000 8134
RUSHA 2.054000 8138
RUSHB 1.876000 8139
RUTH 7.161000 8140
RVI 0.589400 8142
RVLV 17.780000 8143
RVMD 3.066000 8144
RVNC 8.689000 8145
RVP 4.448000 8146
RVPH 11.590000 8147
RVRF 1.086000 8149
RVSB 1.022000 8150
RWEOY 1.135000 8154
RWLK 1.270000 8156
RWT 1.029000 8158
RXDX 2.610000 8160
RXEEY 1.343000 8161
RXN 4.012000 8163
RXRA 1.307000 8164
RXT 3.173000 8166
RY 2.296000 8167
RYAAY 4.788000 8169
RYAM 0.771400 8170
RYB 1.855000 8171
RYES 2.303000 8172
RYFL 1.046000 8173
RYHTY 2.418000 8174
RYI 3.760000 8175
RYKKY 2.665000 8176
RYN 3.477000 8177
RYTM 2.657000 8178
SA 2.972000 8189
SABK 1.112000 8193
SABR 183.940000 8194
SACH 1.492000 8195
SAFE 2.669000 8202
SAFE.L 2.669000 8203
SAFM 2.557000 8204
SAFRY 4.186000 8205
SAFT 1.445000 8206
SAGE 2.095000 8208
SAH 2.462000 8209
SAIA 6.054000 8211
SAIC 3.344000 8212
SAII 1.484000 8213
SAIL 11.070000 8214
SAL 1.038000 8217
SAL.L 1.038000 8218
SALM 0.396900 8220
SALRY 6.726000 8221
SAM 12.480000 8222
SAMG 3.172000 8225
SAN 0.720900 8227
SAN.PA 0.720900 8228
SANA 4.541000 8229
SAND 2.643000 8230
SANM 1.591000 8231
SANW 1.813000 8233
SAP.DE 4.148000 8234
SAP 4.148000 8235
SAR 0.934800 8238
SASR 1.454000 8239
SATS 0.692100 8241
SAUHY 17.740000 8242
SAVA 7.939000 8246
SAVE.L 1.872000 8247
SAVE 1.872000 8248
SAXPY 1.848000 8251
SB 0.828000 8253
SBBP 3.147000 8260
SBCF 1.788000 8262
SBFFY 1.239000 8265
SBFG 1.004000 8266
SBG 1.276000 8267
SBGSY 3.472000 8269
SBH 18.200000 8270
SBKK 1.045000 8274
SBLK 1.186000 8276
SBLUY 3.513000 8277
SBNY 2.177000 8280
SBOEY 1.922000 8283
SBOW 1.731000 8284
SBRA 1.081000 8287
SBSI.L 1.616000 8293
SBSI 1.616000 8294
SBSNY 7.845000 8295
SBSW 2.879000 8296
SBT 0.748400 8297
SBTX 2.544000 8298
SBTX.L 2.544000 8299
SC 1.862000 8303
SCBFY 0.435700 8306
SCCO 7.163000 8307
SCGLY 0.358700 8310
SCHL 0.971400 8311
SCHN 2.072000 8312
SCHN.SW 2.072000 8313
SCHW 3.176000 8315
SCI 4.793000 8316
SCIA 2.104000 8317
SCKT 3.136000 8321
SCL 3.023000 8322
SCM 0.937900 8325
SCMWY 2.644000 8327
SCND 4.523000 8328
SCOA 1.070000 8330
SCOB 1.337000 8331
SCON 1.537000 8332
SCOR 1.474000 8334
SCPE 1.574000 8336
SCPH 2.072000 8337
SCPL 4.994000 8339
SCPS 29.840000 8340
SCR.PA 24.820000 8341
SCR 24.820000 8342
SCRYY 0.778800 8346
SCS.L 1.773000 8347
SCS 1.773000 8348
SCSC 1.115000 8349
SCTC 2.915000 8352
SCTY 1.198000 8354
SCVL 2.802000 8356
SCVPY 1.530000 8357
SCVX 1.279000 8358
SCWX 1.849000 8359
SCX 1.146000 8360
SCXLB 0.817500 8361
SCYX 7.520000 8364
SCZC 0.690900 8365
SD 1.212000 8366
SDAC 1.313000 8367
SDC 14.510000 8368
SDGR 7.998000 8371
SDH 2.039000 8372
SDPI 6.153000 8379
SDVKY 4.027000 8387
SDXAY 3.998000 8391
SE 40.060000 8393
SEAC 1.770000 8395
SEB 1.044000 8398
SECO 0.536200 8403
SEDG 12.120000 8404
SEE 84.880000 8407
SEEL 13.610000 8409
SEER 3.514000 8411
SEIC 4.948000 8416
SEKEY 1.295000 8418
SEM 4.721000 8421
SEM 4.721000 8422
SEMR 17.270000 8426
SENEA 0.836800 8429
SENEB 0.847600 8430
SEOAY 1.359000 8435
SEOVF 34.740000 8436
SESN 59.070000 8443
SF 1.920000 8447
SFBC 1.323000 8450
SFBS 3.635000 8453
SFDL 0.991400 8454
SFE 1.801000 8455
SFE.L 1.801000 8456
SFET 1.385000 8457
SFIX 13.320000 8458
SFL 1.356000 8459
SFM 3.184000 8460
SFNC 1.119000 8461
SFRGY 4.762000 8468
SFST 1.752000 8470
SFT 3.002000 8471
SFTBY 1.736000 8472
SFTW 1.537000 8476
SFUN 0.157200 8477
SGA 0.716900 8480
SGAMY 1.152000 8482
SGBLY 1.202000 8485
SGBX 1.887000 8488
SGC.L 1.986000 8489
SGC 1.986000 8490
SGEN 8.007000 8493
SGFY 5.231000 8495
SGH 4.329000 8496
SGIOY 1.899000 8498
SGLB 2.932000 8501
SGMA 0.342600 8508
SGMO 3.316000 8510
SGPYY 5.864000 8517
SGRP 1.401000 8520
SGRY 14.300000 8521
SGSOY 19.270000 8526
SGTX 2.976000 8527
SGU 1.210000 8528
SHAC 1.304000 8532
SHAK 9.747000 8533
SHBI 1.016000 8535
SHC 14.690000 8536
SHCAY 3.852000 8537
SHECY 2.667000 8538
SHEN 3.972000 8540
SHG.L 0.568800 8541
SHG 0.568800 8542
SHI 0.616900 8543
SHI.L 0.616900 8544
SHIP 1.632000 8545
SHMUY 0.858400 8549
SHO 1.508000 8550
SHOO 4.363000 8553
SHOP 16.970000 8554
SHRG 5.487000 8556
SHSP 4.765000 8561
SHW 24.620000 8563
SHWDY 1.172000 8564
SHWZ 0.929500 8566
SHYF 7.168000 8567
SHZHY 9.592000 8569
SHZUY 0.436100 8570
SI 4.280000 8571
SIBN 6.283000 8572
SIC 1.884000 8573
SID 4.759000 8574
SIEB 2.982000 8576
SIEGY 2.753000 8577
SIETY 1.717000 8579
SIF 1.427000 8580
SIFY 3.632000 8581
SIG.L 2.771000 8582
SIG 2.771000 8583
SIGA 4.464000 8584
SIGI 1.781000 8586
SIGN.SW 26.510000 8588
SILC 1.777000 8591
SILK 16.620000 8592
SILXY 6.102000 8593
SIM 1.971000 8594
SIMO 3.820000 8596
SINO 0.939500 8598
SINT 1.590000 8599
SIOX 1.485000 8600
SITE 9.417000 8604
SITM 6.259000 8605
SIVB 3.602000 8607
SJ 3.156000 8612
SJI 1.701000 8614
SJM 1.748000 8616
SJR 3.162000 8623
SJW 1.963000 8624
SKBSY 2.590000 8627
SKFRY 2.775000 8628
SKHHY 2.862000 8630
SKHSY 1.132000 8631
SKLKY 0.371400 8633
SKLTY 9.578000 8634
SKLZ 11.750000 8635
SKM 0.929200 8636
SKSUY 1.407000 8637
SKT 3.924000 8638
SKX 2.872000 8640
SKY 5.144000 8641
SKYW 1.144000 8645
SLAB 5.038000 8648
SLB 3.510000 8651
SLCA 1.516000 8652
SLCR 1.301000 8653
SLCT 1.162000 8654
SLDB 1.678000 8655
SLF 1.639000 8657
SLG 1.160000 8658
SLGD 1.667000 8659
SLGG 2.794000 8660
SLGL 5.089000 8661
SLGN 3.650000 8662
SLM 2.696000 8666
SLN.L 24.100000 8669
SLN 24.100000 8670
SLNG 2.101000 8671
SLNO 2.249000 8672
SLOIY 8.513000 8673
SLP 6.514000 8674
SLP.L 6.514000 8675
SLQT 5.039000 8677
SLRC 0.916600 8679
SLRX 1.166000 8681
SLS.L 5.626000 8682
SLS 5.626000 8683
SM 1.343000 8687
SMAR 14.000000 8689
SMBC 1.448000 8690
SMBK 0.997400 8691
SMCAY 3.019000 8692
SMCI 1.705000 8693
SMDM 1.480000 8694
SMED 5.996000 8697
SMFG 0.465200 8698
SMFKY 2.990000 8699
SMG 12.760000 8700
SMGZY 2.860000 8702
SMHI 0.246200 8705
SMID 3.305000 8708
SMIT 2.768000 8711
SMLR 20.610000 8714
SMMF 1.058000 8715
SMMNY 3.633000 8716
SMMT 11.940000 8717
SMMYY 1.157000 8718
SMNNY 4.218000 8719
SMP 1.798000 8720
SMP.L 1.798000 8721
SMPL 2.579000 8722
SMPNY 0.779200 8723
SMSI 2.350000 8729
SMSMY 1.647000 8730
SMTC 5.844000 8733
SMTI 5.979000 8734
SMTOY 0.802200 8735
SMTS 2.992000 8736
SNA 3.540000 8742
SNAP 55.980000 8743
SNAP 55.980000 8744
SNCR 5.943000 8748
SNCY 5.018000 8749
SND 0.391500 8750
SNDL 1.942000 8751
SNDR 2.077000 8752
SNDX 3.926000 8753
SNES 1.238000 8754
SNEX 1.529000 8755
SNFCA 0.623600 8756
SNGX 2.314000 8760
SNMCY 1.058000 8763
SNN.L 3.599000 8764
SNN 3.599000 8765
SNNY 1.234000 8767
SNOA 1.290000 8768
SNOW 14.110000 8769
SNP 0.559700 8770
SNPHY 1.754000 8771
SNPR 1.544000 8772
SNPS 7.635000 8773
SNR.L 2.789000 8774
SNSE 2.211000 8776
SNV 1.579000 8777
SNX 3.114000 8781
SNY 1.710000 8782
SO.PA 2.375000 8783
SO 2.375000 8784
SOAC 1.408000 8786
SOBKY 6.138000 8787
SOFO 144.490000 8790
SOGO 3.218000 8791
SOHO.L 1.316000 8792
SOHU 1.777000 8793
SOHVY 0.765100 8794
SOI.PA 2.196000 8795
SOI.L 2.196000 8796
SOI 2.196000 8797
SOL 4.537000 8799
SOL 4.537000 8800
SOLO 1.611000 8803
SOLVY 1.537000 8804
SOLY 17.700000 8805
SOMLY 1.698000 8808
SON 3.557000 8809
SONM 1.809000 8811
SONN 16.390000 8812
SONO 8.118000 8813
SONVY 7.485000 8814
SONY 2.464000 8815
SOS.L 10.970000 8819
SOS 10.970000 8820
SOTGY 10.850000 8821
SOTK 6.195000 8822
SOWG 1.549000 8825
SP 4.084000 8829
SPB 2.550000 8833
SPCB 5.001000 8835
SPCE 17.810000 8836
SPFI 1.115000 8848
SPFR 1.397000 8849
SPG 13.950000 8850
SPGI 88.830000 8851
SPGS 1.333000 8852
SPH 1.866000 8854
SPHRY 10.050000 8855
SPI.L 3.048000 8856
SPI 3.048000 8857
SPI 3.048000 8858
SPKE 7.272000 8861
SPLK 12.610000 8862
SPND 0.830400 8864
SPNE 4.254000 8865
SPNS 4.066000 8866
SPNT 0.707400 8867
SPOK 1.130000 8870
SPOT 13.340000 8871
SPPI 4.630000 8872
SPR.L 7.383000 8876
SPR.DE 7.383000 8877
SPR 7.383000 8878
SPRB 2.273000 8879
SPRO 3.395000 8880
SPRQ 1.546000 8881
SPRS 1.364000 8882
SPRT 1.627000 8883
SPRWF 1.166000 8884
SPSC 7.544000 8885
SPT 24.640000 8887
SPT.L 24.640000 8888
SPTN 1.015000 8890
SPWH 3.794000 8891
SPWR 11.590000 8892
SPXC 4.283000 8894
SPXCY 8.712000 8895
SQ 43.540000 8909
SQBG 0.484100 8911
SQFT 1.087000 8913
SQM 5.303000 8914
SQNNY 2.681000 8915
SQZ.L 2.298000 8919
SQZ 2.298000 8920
SR 1.490000 8921
SRAC 1.722000 8922
SRAX 3.824000 8924
SRC 1.612000 8925
SRCE 1.391000 8926
SRCL 2.956000 8927
SRDX 5.156000 8930
SRE.L 1.815000 8931
SRE 1.815000 8932
SREDY 0.595600 8933
SREV 1.698000 8936
SRG 1.443000 8937
SRGA 4.045000 8938
SRGHY 4.667000 8939
SRI 2.928000 8940
SRL 0.697500 8941
SRNE 9.587000 8943
SRNG 1.350000 8944
SRPT 11.490000 8947
SRRA 2.155000 8948
SRRE 0.183600 8949
SRRK 3.832000 8950
SRT.L 1.382000 8953
SRT 1.382000 8954
SRTS 2.907000 8956
SRTTY 23.070000 8957
SSB 1.330000 8961
SSBI 1.315000 8962
SSBP 1.042000 8963
SSD 4.847000 8964
SSDOY 6.472000 8965
SSEZY 2.458000 8967
SSKN 1.952000 8973
SSL 0.980800 8974
SSMXY 7.580000 8976
SSNC 3.302000 8977
SSNT 2.988000 8978
SSP 1.546000 8980
SSPK 5.125000 8982
SSREY 1.031000 8985
SSSS 0.763500 8986
SSTI 13.480000 8988
SSTK 7.520000 8989
SSUMY 0.758900 8991
SSY 1.302000 8992
SSYS 1.591000 8993
ST 3.337000 8994
STAA 31.380000 8996
STAG 2.160000 8999
STAR.L 1.445000 9001
STBA 1.148000 9004
STBFY 1.572000 9005
STBI 0.843800 9006
STC 1.546000 9007
STCN 2.639000 9009
STE 4.187000 9010
STEM.L 35.910000 9011
STEM 35.910000 9012
STEP 8.168000 9013
STFC 0.866100 9014
STIC 1.299000 9019
STIM 3.539000 9020
STKS 13.340000 9022
STL 1.151000 9023
STLA 1.933000 9024
STLD 2.776000 9025
STLY 1.055000 9026
STM.DE 3.880000 9027
STM 3.880000 9028
STMH 1.231000 9029
STMP 3.388000 9031
STND 1.085000 9032
STNE 7.198000 9033
STNG 0.639500 9034
STOK 5.291000 9036
STOR 1.815000 9038
STPC 1.376000 9039
STRA 1.061000 9042
STRL 2.362000 9044
STRM 4.622000 9045
STRNY 5.910000 9046
STRO 2.854000 9047
STRR 0.589600 9048
STRS 2.018000 9049
STRT 1.094000 9050
STSA 1.212000 9052
STT 1.314000 9055
STTK 3.809000 9056
STWD 1.611000 9059
STWO 1.346000 9061
STWRY 2.066000 9062
STX 45.870000 9064
STX.L 45.870000 9065
STXB 1.091000 9066
STXS 16.010000 9067
STZ 3.381000 9068
SU.PA 1.216000 9070
SU 1.216000 9071
SUBCY 0.689700 9073
SUHJY 0.603400 9080
SUI 3.088000 9081
SUM 2.532000 9087
SUME 15.040000 9088
SUMO.L 4.678000 9089
SUMO 4.678000 9090
SUMR 4.990000 9091
SUN.SW 5.031000 9092
SUNS 0.962300 9093
SUNW 3.145000 9094
SUOPY 2.244000 9096
SUPN 2.114000 9101
SUPV 0.403200 9104
SURF 2.354000 9108
SUTNY 0.524000 9115
SUWN 0.859200 9118
SUZ 20.970000 9120
SV 1.420000 9121
SVA 0.860600 9122
SVAC 1.419000 9123
SVBI 1.375000 9124
SVBL 3.873000 9125
SVFA 1.457000 9128
SVFB 1.313000 9129
SVFC 1.308000 9130
SVMK 8.237000 9133
SVNDY 1.527000 9134
SVNLY 1.128000 9135
SVOK 13006.920000 9137
SVRA 1.136000 9138
SVT 0.571800 9140
SVT.L 0.571800 9141
SVVC 0.374000 9142
SWAV 30.080000 9146
SWBI 4.738000 9147
SWBK 1.384000 9148
SWCH 15.870000 9150
SWDBY 1.156000 9152
SWET 1.303000 9154
SWGAY 7.368000 9156
SWI 1.783000 9157
SWIR 1.704000 9159
SWK 3.496000 9160
SWKH 0.845600 9161
SWKS 6.026000 9162
SWM 2.069000 9164
SWN 6.191000 9166
SWTX 7.514000 9169
SWX 1.379000 9170
SXC 1.313000 9171
SXI 2.526000 9172
SXT 3.959000 9191
SXTC 1.131000 9192
SXYAY 12.120000 9193
SY 2.710000 9194
SYANY 0.979800 9197
SYBT 2.778000 9199
SYBT.DE 2.778000 9200
SYBX 1.854000 9201
SYF 2.197000 9204
SYIEY 6.339000 9205
SYK 7.102000 9206
SYKE 1.822000 9207
SYN 0.846000 9209
SYNA 5.074000 9210
SYNH 2.803000 9212
SYNL 1.087000 9213
SYPR 5.463000 9215
SYRS 2.860000 9216
SYTA 2.173000 9219
SYTE 1.140000 9220
SYX 10.930000 9221
SYY 29.490000 9222
SZGPY 0.522800 9224
SZKMY 1.366000 9225
SZLMY 0.829600 9226
T 1.286000 9231
TA 0.659500 9232
TACA 15265.140000 9234
TACO 1.732000 9235
TACT 4.425000 9236
TAIPY 0.677800 9238
TAIT 2.497000 9239
TAK 1.155000 9240
TAKOF 7.180000 9241
TAL 4.815000 9242
TALO 1.411000 9243
TANH 0.424800 9247
TAP 0.989300 9249
TARA 0.561100 9251
TARO 1.608000 9252
TARS 3.696000 9253
TAST 1.107000 9254
TATT 0.625900 9257
TATYY 2.805000 9258
TAUG 21.750000 9259
TAYD 1.018000 9262
TBA 1.369000 9263
TBBA 0.877100 9264
TBBK 2.344000 9265
TBCP 1.310000 9267
TBI 2.187000 9268
TBIO 3.544000 9269
TBK 2.911000 9270
TBLMY 2.668000 9271
TBLT 0.998100 9272
TBNK 0.988400 9273
TBTC 2.846000 9276
TC 1.421000 9277
TCBI 1.295000 9281
TCBK 1.503000 9282
TCCO 8.341000 9283
TCCPY 5.286000 9284
TCDA 3.634000 9285
TCEHY 6.982000 9286
TCF 1.340000 9288
TCFC 1.030000 9289
TCI 0.683200 9290
TCMD 8.391000 9293
TCNB 0.538900 9294
TCNNF 9.469000 9295
TCOM 0.199300 9296
TCON 4.539000 9297
TCPC 1.084000 9298
TCRR 2.095000 9299
TCS 1.929000 9300
TCS 1.929000 9301
TCX 7.753000 9303
TD 1.876000 9304
TDAC 2.717000 9305
TDC 12.770000 9306
TDHOY 0.539500 9309
TDOC 1.459000 9310
TDS 0.603800 9311
TDUP 12.470000 9312
TDW 0.715100 9313
TDY 5.822000 9314
TEAM.L 141.190000 9316
TEAM 141.190000 9317
TECH 10.350000 9319
TECK 0.819700 9320
TEF 1.888000 9326
TEF 1.888000 9327
TEL 4.622000 9332
TELA 4.704000 9333
TELL 8.650000 9334
TELNY 6.051000 9335
TENB 25.820000 9339
TENX 9.429000 9341
TEO 0.501300 9342
TER 9.379000 9345
TERN.L 2.079000 9346
TERN 2.079000 9347
TESS 0.834400 9349
TEVA 1.144000 9355
TEX 3.852000 9356
TEZNY 2.834000 9357
TFAN 41076.150000 9358
TFC 1.376000 9359
TFFP 4.576000 9360
TFII 4.933000 9363
TFSL 3.642000 9364
TFX 5.575000 9366
TG 4.451000 9367
TGEN 2.132000 9368
TGH 1.167000 9369
TGIFF 1.908000 9371
TGLS 5.155000 9373
TGNA 2.010000 9374
TGODF 1.424000 9375
TGOPY 1.343000 9376
TGOSY 0.876000 9377
TGP 0.751400 9378
TGP.L 0.751400 9379
TGRF 1.448000 9381
TGS 0.791800 9382
TGSGY 1.479000 9383
TGT 7.561000 9384
TGTX 10.640000 9385
TH 4.521000 9386
THBR 1.565000 9387
THC 57.520000 9388
THCA 1.116000 9389
THCB 1.355000 9390
THDDY 0.563500 9391
THFF 1.015000 9392
THG.L 1.640000 9393
THG 1.640000 9394
THKLY 1.612000 9395
THLLY 3.464000 9396
THMA 1.314000 9397
THMO 3.183000 9398
THO 2.643000 9399
THR 1.514000 9400
THR.L 1.514000 9401
THRM 3.890000 9405
THRY 4.447000 9407
THS 1.476000 9408
THUPY 7.435000 9409
THYCY 0.607700 9411
TIG 2.081000 9415
TIGO 2.226000 9416
TIGR 12.250000 9417
TIKK 15.890000 9419
TIL 3.426000 9420
TILE 3.016000 9421
TIMB 1.360000 9424
TINLY 0.752300 9425
TIPT 0.934900 9431
TIRX 9.713000 9433
TISCY 0.982100 9434
TISI 1.463000 9435
TITN 1.959000 9437
TIXT 4.984000 9439
TJX 13.330000 9440
TK 0.680600 9441
TKAMY 0.631300 9445
TKAT 41.330000 9446
TKC 1.552000 9448
TKCBY 1.674000 9449
TKGBY 0.509500 9450
TKGSY 0.759400 9451
TKOMY 0.956400 9454
TKR 3.075000 9455
TKYMY 0.854600 9457
TLC 32.280000 9460
TLGA 1.325000 9463
TLIS 0.723800 9466
TLK 3.233000 9467
TLMD 3.813000 9468
TLND 331.510000 9469
TLPFY 7.617000 9471
TLRS 1.812000 9472
TLRY 3.870000 9473
TLS 17.490000 9474
TLSA 3.686000 9475
TLTZY 2.336000 9478
TLYS 2.503000 9482
TM 1.095000 9483
TMBR 8.256000 9487
TMDI 7.574000 9489
TMDX 7.551000 9490
TME 3.297000 9491
TMHC 1.066000 9492
TMICY 4.317000 9493
TMKR 1.305000 9494
TMO.L 5.292000 9495
TMO 5.292000 9496
TMOAY 2.832000 9497
TMP 1.719000 9498
TMRAY 11.680000 9501
TMRC 77.270000 9502
TMSNY 22.530000 9503
TMST 1.328000 9504
TMTS 1.373000 9506
TMUS 2.667000 9507
TMVWY 26.580000 9509
TNC 3.692000 9511
